rating,userId,movieId
5.0,225,2797
4.0,119,99114
4.0,375,344
3.5,24,253
5.0,502,520
3.0,566,592
2.0,610,3553
3.5,520,329
3.0,141,780
4.5,573,71535
3.0,38,21
4.0,219,4901
5.0,141,2959
4.0,183,1214
4.0,351,89774
1.0,414,5346
4.0,249,110882
5.0,308,54001
4.0,117,252
4.5,209,88125
2.0,91,5060
5.0,437,1208
3.0,599,911
3.0,10,88810
3.0,411,440
2.0,474,736
4.5,514,1234
2.5,91,597
4.0,608,1258
4.0,119,47099
5.0,220,590
3.5,488,4678
3.5,359,51412
3.0,596,120919
3.0,385,1305
4.0,200,2502
4.0,274,47610
5.0,209,5952
3.0,474,2478
3.0,298,27904
3.0,368,3769
4.0,50,26326
1.0,294,3268
4.5,80,65682
4.0,313,3639
1.5,328,364
2.5,298,4975
4.5,590,1304
5.0,378,79132
3.0,583,99007
4.0,72,590
5.0,42,1245
3.5,104,5349
4.0,490,593
4.0,308,72998
1.0,187,231
3.0,431,163
3.0,264,7841
4.5,246,63113
4.0,424,37729
4.0,587,2471
3.5,68,48780
4.0,105,134853
2.0,474,1183
4.5,330,6460
4.0,8,296
1.0,75,435
3.0,602,246
5.0,4,1967
3.5,316,7438
3.0,505,273
4.0,42,2110
5.0,495,4369
4.0,244,1377
3.0,109,422
3.5,331,119145
2.5,599,33437
4.0,141,8529
3.0,153,364
3.5,141,1704
4.0,105,5971
4.0,204,71264
3.0,446,329
4.5,348,8798
5.0,274,79132
3.0,108,5051
3.5,298,2115
4.0,351,81788
2.5,68,8907
2.0,448,4483
5.0,483,86882
4.5,47,356
3.0,66,2115
3.0,292,3578
5.0,523,31696
1.0,322,1721
4.0,480,3362
2.5,600,3004
2.5,593,2628
4.0,232,356
4.0,474,2054
5.0,83,2028
2.5,68,1884
5.0,93,480
1.5,448,158022
4.0,448,3967
4.5,580,8950
3.0,117,802
4.0,236,2657
4.5,570,527
4.0,200,2947
4.0,406,261
4.0,372,1265
1.5,307,1513
3.0,493,2916
4.0,525,1220
4.0,307,2174
4.0,103,1994
3.0,160,158
4.0,16,1148
3.0,590,1894
4.0,97,3555
5.0,229,1
5.0,275,5013
2.5,111,56805
4.0,608,7153
5.0,483,53123
5.0,183,1387
1.0,444,231
4.0,369,54503
3.0,580,457
3.0,438,2170
5.0,200,296
2.5,414,62081
0.5,184,175475
2.5,10,61250
3.5,474,8623
2.0,274,34520
4.0,573,2762
2.0,45,2407
4.0,305,8361
3.5,414,51694
1.0,483,379
5.0,369,1732
2.0,275,3793
4.5,169,2011
3.0,448,4161
3.0,591,3897
4.0,306,117590
4.0,27,48
4.0,239,8361
3.5,414,7248
4.0,64,4878
5.0,115,1923
2.0,547,1299
3.0,483,4447
4.0,477,34405
4.5,105,6214
3.0,514,58559
3.0,599,43
1.0,19,256
3.0,275,1466
3.5,434,2012
2.0,346,2683
3.0,474,4356
3.5,241,2858
3.0,476,616
3.5,474,26084
3.0,509,74868
3.0,137,1210
4.0,246,4246
3.0,57,2470
3.5,318,1394
4.0,24,68358
3.0,414,1488
4.0,498,585
3.5,18,110102
4.0,32,539
0.5,41,53519
0.5,489,1644
4.5,70,3730
4.0,380,40851
5.0,25,58559
1.0,266,694
4.0,600,2010
4.0,40,590
4.0,606,1913
2.0,599,95717
3.0,448,5418
4.0,131,47
3.0,249,43936
3.0,19,1688
3.0,111,53519
4.5,210,122906
4.0,93,2355
2.0,182,4396
4.0,422,1283
4.0,380,5047
2.0,132,788
1.0,551,98809
3.5,608,3735
5.0,99,333
3.0,470,208
4.5,125,71520
4.5,125,95441
5.0,586,112852
3.0,68,168
2.0,474,2121
2.0,599,1499
5.0,383,1246
2.0,477,1676
4.0,414,66934
2.0,294,1917
3.0,245,2739
2.0,474,3281
2.0,387,63
3.0,385,1093
3.5,596,69844
0.5,3,647
3.0,9,2023
3.5,357,471
3.5,328,293
4.0,156,50
3.5,103,5952
2.0,414,4463
3.0,347,344
3.0,380,2052
3.0,27,1960
4.0,603,166
4.0,603,6
3.0,262,50
5.0,527,1909
5.0,610,112183
1.0,288,5428
3.5,438,1488
4.0,410,1207
5.0,57,1234
4.0,479,2384
5.0,407,5952
3.0,555,3793
1.0,307,5443
4.0,479,899
4.0,169,5103
4.0,599,95499
2.0,288,6958
3.0,288,1200
2.5,139,5956
4.0,391,3702
3.0,42,292
4.5,573,59315
5.0,391,1249
4.0,474,1650
3.0,232,2087
4.5,103,6539
4.5,318,1584
3.0,380,8528
4.0,22,6711
3.5,606,1859
3.0,387,3461
4.0,62,112852
3.0,307,3253
3.0,577,608
2.5,89,909
5.0,451,593
5.0,363,122918
0.5,608,181
4.0,346,8981
4.0,610,8366
1.5,599,26792
5.0,345,1203
4.5,67,2028
3.0,68,4720
4.0,24,1527
2.0,68,5049
1.0,510,2699
1.5,599,84772
3.0,501,8
1.0,603,2166
3.0,212,8961
3.0,113,3217
4.0,448,2700
4.0,232,52973
4.0,357,1210
2.5,330,457
2.5,111,134853
3.5,221,6807
4.0,331,78499
4.5,105,104069
3.0,117,485
3.0,387,1241
4.0,610,102760
3.0,173,589
3.0,352,3981
3.0,369,2539
5.0,201,2115
3.0,19,1970
2.0,66,181
5.0,410,2176
3.0,564,44193
3.0,404,266
3.5,232,52458
2.5,438,4141
4.0,509,5389
0.5,599,27595
4.0,586,102445
3.0,608,8622
3.0,600,380
2.0,183,3793
4.0,434,50872
5.0,380,1275
4.0,347,10
3.0,385,671
4.5,137,1233
3.0,438,8835
4.0,527,3210
2.5,50,1580
4.0,414,2470
2.0,305,788
4.0,505,3461
2.5,567,1197
4.0,41,608
4.0,217,2735
3.5,599,29
3.0,18,1917
4.5,503,2571
4.0,427,2329
3.0,318,91529
2.0,19,196
5.0,331,3535
4.0,356,1610
3.5,249,5679
5.0,332,4308
3.5,87,4571
2.5,68,2606
3.0,346,3186
5.0,498,339
5.0,505,47
3.0,321,339
4.0,372,1201
1.5,462,5735
4.0,62,1193
3.0,102,161
2.5,599,5959
3.5,274,2114
3.0,482,1230
3.5,509,98809
3.5,408,19
3.5,596,457
2.5,89,7346
3.5,509,3307
4.0,590,3508
5.0,464,47
5.0,356,2657
4.0,417,593
3.5,354,780
4.5,211,296
3.0,132,2340
4.0,45,778
3.0,307,1271
1.0,149,1371
1.0,75,2571
4.0,474,2940
1.0,448,101577
4.0,171,5060
3.0,486,442
3.5,82,2617
2.0,599,153
3.0,183,2924
2.0,409,2688
5.0,377,7756
3.0,608,780
4.0,182,4979
3.0,489,3264
3.0,117,60
4.0,525,93510
1.5,561,786
3.0,58,590
3.0,610,37382
4.0,546,3409
4.0,233,2028
3.0,599,1186
4.5,199,5500
3.0,32,471
4.0,474,7212
5.0,584,440
3.0,606,8713
4.0,381,1197
3.0,23,1425
4.0,111,47122
4.5,122,70
4.5,563,134368
3.0,277,1359
4.0,465,3685
4.0,64,40815
1.0,19,762
3.0,109,18
5.0,603,1699
4.5,187,7360
3.0,599,73
4.5,68,83134
3.5,322,1580
3.5,381,596
4.0,380,63113
3.0,51,4293
2.0,563,8866
5.0,42,1060
3.0,141,2804
4.0,469,2407
4.5,241,68157
3.5,357,1027
3.0,469,736
3.5,219,673
5.0,105,170705
2.5,153,586
4.0,420,1416
4.0,51,4464
4.5,221,2951
3.5,477,1967
4.0,414,4994
4.0,51,5568
1.5,62,49649
3.5,608,1909
3.0,249,5093
4.0,462,64839
4.0,465,2819
3.5,590,1269
3.5,382,4447
3.0,298,122904
4.0,177,72641
5.0,385,1204
5.0,304,1097
3.0,377,2641
3.0,474,1933
2.0,45,1642
2.0,85,1711
5.0,2,131724
3.0,84,406
3.0,511,50601
3.5,419,6058
5.0,108,5303
4.0,64,6214
3.5,474,971
3.0,517,916
3.5,606,3992
4.5,438,33166
3.0,561,1674
3.0,331,33679
3.0,428,780
0.5,230,2683
5.0,573,96610
3.5,144,2396
5.0,305,2010
2.5,381,1876
4.0,45,3617
1.5,177,89753
5.0,452,3082
3.5,525,8961
5.0,73,102445
1.0,294,258
5.0,601,50872
4.0,484,3177
3.0,38,282
5.0,62,176601
5.0,465,608
5.0,460,6377
1.0,542,5502
2.0,21,105844
2.5,167,2471
4.0,603,1596
5.0,305,2006
4.0,105,30749
3.0,177,3624
3.5,75,1275
4.0,368,3160
3.0,111,7439
2.5,483,5
1.5,307,2581
5.0,600,1967
2.0,113,550
5.0,103,2953
5.0,244,10
2.5,376,2724
3.5,432,1590
2.0,19,2694
4.0,213,3005
3.0,599,8169
4.0,520,3408
4.0,301,5418
5.0,344,84152
1.0,294,267
1.5,599,2306
3.0,173,153
3.0,160,1120
2.0,221,30818
3.5,82,6586
3.5,334,4235
3.0,290,3421
2.0,120,780
5.0,150,1356
4.0,334,69122
4.0,249,1178
5.0,275,4235
4.0,328,4896
2.0,217,1667
4.5,280,8937
5.0,483,60069
4.5,398,1042
3.5,274,3698
4.0,115,1721
0.5,298,5620
4.0,239,2890
2.5,599,85796
2.0,448,94478
4.0,477,2300
3.5,362,5989
2.5,462,140928
3.0,604,588
2.0,312,2606
3.0,217,761
4.0,446,648
5.0,330,8874
5.0,258,68954
4.0,137,1093
4.5,381,2918
3.0,353,353
5.0,305,5618
3.5,425,292
3.0,387,3994
3.0,247,60069
4.5,249,97304
2.0,599,8369
5.0,70,527
4.0,339,52319
4.0,597,2746
4.5,522,1639
3.0,558,296
5.0,45,858
2.0,551,4993
2.5,274,48520
0.5,298,4167
4.0,560,8376
3.0,448,7372
0.5,522,6942
2.0,268,1958
4.5,20,5816
3.0,577,1017
4.0,313,4553
3.5,610,142420
4.0,249,114074
4.0,409,1694
3.5,274,2353
4.5,223,318
4.5,359,58
2.5,599,1713
4.0,474,7705
5.0,495,73290
2.0,599,458
4.5,116,590
3.0,97,3448
5.0,47,47423
1.0,292,2027
2.5,563,50802
3.0,280,3988
3.0,181,378
3.0,198,3578
4.0,596,34
2.5,390,64575
4.5,305,89904
3.5,434,1580
4.5,377,71302
1.5,365,104374
3.5,177,3623
4.0,42,3298
1.0,338,187541
2.0,91,1394
3.0,108,3751
5.0,275,2330
2.0,4,3481
3.0,66,1004
4.0,64,1762
3.5,91,6707
4.5,226,4011
2.0,462,3572
3.0,600,2527
2.0,379,367
2.5,590,837
4.0,355,1580
2.0,457,3608
5.0,224,2918
3.0,45,3087
1.0,603,1298
4.5,460,48738
3.0,555,153
5.0,610,1274
3.0,480,34319
3.0,212,8807
2.5,561,30793
4.0,181,79
4.0,280,92535
4.0,307,1073
3.0,167,1307
3.0,156,19
4.0,534,101112
3.0,159,106696
4.5,219,48780
5.0,414,555
4.0,408,3671
3.5,580,2985
4.0,597,2779
3.5,438,5957
4.0,275,1968
4.0,410,1125
2.0,414,849
5.0,469,3201
3.0,306,80166
4.0,448,5299
5.0,57,260
3.0,414,34332
4.5,184,164917
3.0,464,5418
4.0,603,207
3.0,292,2167
4.0,111,87869
4.0,596,115617
3.0,305,61350
4.0,368,110
4.5,480,1961
3.0,140,5506
2.5,509,37830
4.0,351,7153
3.0,206,95
2.0,597,2402
2.5,365,93443
3.0,470,420
3.0,308,5669
3.0,414,2458
4.0,469,2947
3.0,19,924
3.0,570,3897
4.0,44,805
4.0,298,57640
3.0,480,8984
2.5,219,7163
4.0,210,4370
3.0,242,231
1.5,580,40339
2.5,91,842
3.0,514,3016
4.0,357,78499
5.0,174,457
4.5,221,3424
4.0,182,1960
2.0,298,69526
4.0,249,114935
5.0,452,4025
3.5,474,5397
3.5,560,55269
4.5,474,1270
4.0,62,103341
3.5,41,112290
2.0,599,5040
4.5,249,122922
3.5,111,2125
1.0,438,3593
3.5,64,4816
4.0,274,33166
5.0,444,296
4.5,608,4034
3.0,599,26562
3.0,28,2618
3.0,605,3155
4.5,103,1466
5.0,200,44761
5.0,51,236
4.0,560,551
2.0,288,420
3.0,560,92259
4.0,212,180031
3.0,563,32296
5.0,448,1201
2.0,255,588
5.0,115,1240
4.0,318,71464
5.0,42,1090
4.0,186,2000
3.0,305,6870
4.5,351,55052
3.0,337,707
3.5,318,1377
2.0,387,104
3.0,356,2353
1.5,10,51834
4.0,46,253
4.0,448,3526
1.5,489,586
4.0,253,1192
3.0,104,2396
3.5,474,3965
4.0,474,4190
4.0,169,4880
4.0,318,76093
3.0,167,2858
5.0,197,2571
4.5,432,527
4.0,318,76054
4.5,64,5902
3.5,111,3535
5.0,606,1244
2.0,307,5128
3.0,342,2961
5.0,224,2915
2.0,313,1909
3.0,477,832
3.0,599,168608
4.0,131,293
3.0,309,1207
2.5,298,3949
4.0,23,5618
3.0,386,586
4.0,520,3147
3.0,237,6377
4.0,559,588
3.5,222,99145
5.0,174,316
3.0,412,47
2.0,310,104
4.0,44,852
4.5,560,38061
3.0,219,60072
3.5,381,1210
4.0,606,8601
4.5,166,7090
3.0,288,3809
4.0,352,103249
3.5,148,122920
3.0,202,461
4.0,489,4993
3.5,82,3617
2.5,219,1923
3.0,580,2012
3.0,385,215
4.5,462,2076
3.5,105,106487
4.0,91,3708
4.0,432,2840
4.0,354,3996
3.5,610,26413
1.0,28,51255
5.0,533,3727
3.5,520,4992
3.0,555,2416
1.0,592,177
2.5,91,1917
4.0,68,81847
3.0,107,316
3.5,474,900
5.0,219,2858
4.0,528,4037
5.0,185,3949
4.0,186,2078
4.5,125,98607
3.0,45,1615
3.5,599,4873
4.5,62,185031
3.5,249,3114
4.0,422,5004
4.0,452,480
5.0,477,33004
2.0,19,3699
4.5,382,45720
2.0,448,2402
4.0,253,2155
3.0,608,357
3.5,414,55872
3.5,332,1380
3.0,428,6365
5.0,413,1704
2.0,19,500
3.5,339,7256
4.5,250,1597
4.0,354,509
3.0,86,480
4.0,125,106920
4.0,125,111759
3.0,414,2064
3.5,78,32
1.0,160,2808
4.0,480,32587
1.0,448,4351
4.0,113,260
4.0,561,6502
3.0,488,34
3.5,477,4321
3.0,506,55052
3.0,448,37211
3.0,42,4654
4.0,423,1304
3.0,533,8874
3.0,192,317
2.5,424,2858
5.0,580,2858
5.0,567,71899
4.5,184,122916
4.0,21,77561
3.0,448,88672
1.0,153,99114
1.5,448,111680
2.5,226,60
5.0,134,595
3.0,524,185
4.0,68,3675
1.5,15,3617
3.5,425,4720
3.0,372,1245
3.0,551,5618
4.0,606,7147
3.5,477,546
5.0,234,158
3.0,555,2424
3.0,422,4925
5.0,105,1089
1.0,191,316
5.0,448,1250
3.0,256,109374
5.0,543,1388
3.0,476,377
4.0,474,924
4.0,483,8970
1.5,316,2699
4.0,420,6870
3.0,605,1022
4.0,590,1997
3.5,560,54617
5.0,551,92259
3.0,495,5785
2.0,546,158
4.0,527,2160
3.0,596,72998
5.0,492,891
2.5,219,2105
1.0,255,3501
4.0,117,590
3.0,140,5959
3.0,599,55207
5.0,554,1276
3.0,600,37857
3.5,232,3999
3.5,401,162578
2.0,125,71530
3.5,434,34
3.5,222,2324
2.5,274,8531
0.5,64,3969
5.0,603,53
4.0,135,3852
4.0,428,4745
4.0,117,1035
4.0,182,6874
2.0,561,94864
3.0,307,1252
3.0,114,6377
4.5,68,597
3.5,474,4798
3.0,380,37382
3.0,423,104
3.0,19,1717
3.0,325,5540
4.0,156,1276
4.5,387,4393
3.0,4,4741
3.0,480,3617
4.0,346,8973
4.0,556,6754
4.0,80,78266
4.5,326,116797
3.0,448,106918
4.0,606,27186
3.0,240,329
4.0,192,160
5.0,246,59387
4.0,376,339
3.5,599,778
2.5,89,161131
2.0,89,30793
2.0,563,59258
2.0,358,81591
5.0,410,2300
4.0,169,480
4.0,254,7153
4.0,554,907
5.0,149,750
3.0,599,69122
1.0,308,1089
2.0,77,5989
4.0,68,1722
5.0,548,356
3.0,607,4054
1.0,217,3434
3.0,95,3994
3.5,560,8644
4.0,462,4175
4.5,64,2762
4.0,100,1035
5.0,408,49272
4.5,608,2761
2.0,217,2951
3.0,216,2997
4.0,50,5618
2.0,427,5400
3.0,365,122922
4.0,101,2707
3.0,312,5254
3.0,448,30810
5.0,381,6863
3.0,173,377
3.5,610,36519
4.0,80,4848
4.5,166,296
4.0,414,6710
3.0,219,5481
4.5,282,3006
2.0,163,1805
4.5,475,72998
2.0,414,2297
2.0,111,1676
4.0,462,1380
4.0,166,1036
4.0,90,1183
3.0,361,150
4.5,105,308
5.0,173,357
4.5,105,141844
3.5,21,2716
3.5,111,179211
2.0,368,3628
4.0,477,4489
3.0,438,1377
3.0,190,5956
2.0,384,2699
3.0,101,2722
3.5,596,1912
4.0,210,62999
2.5,610,4388
2.0,18,502
4.0,65,89774
4.0,232,500
4.5,415,4226
4.0,500,2599
4.0,468,32
4.0,230,5218
2.0,414,466
4.5,307,54256
5.0,93,316
3.5,200,62299
5.0,318,3246
3.0,608,2105
3.0,448,440
3.0,318,67197
3.5,341,3751
3.5,320,6857
2.0,266,2097
2.5,599,42638
3.0,599,27317
4.5,76,1080
5.0,238,2067
4.5,271,5902
3.0,331,102125
2.5,599,7
3.0,226,7154
3.0,387,51080
3.0,202,3682
3.0,387,1342
3.0,130,316
3.0,73,69122
3.0,232,79428
3.0,198,3408
3.0,68,26
5.0,69,4880
3.5,66,380
2.5,332,37386
4.5,474,3451
3.5,539,8641
1.0,297,1483
4.0,113,3551
3.0,307,8949
4.0,354,1036
3.5,474,33154
4.0,177,648
4.0,249,2762
2.5,274,6156
4.0,414,103341
4.5,434,2115
3.0,305,49347
3.0,139,82459
3.0,372,163
2.0,514,69453
2.0,294,1965
3.5,21,108190
4.0,447,540
4.0,453,377
3.5,239,2001
4.0,263,2020
3.5,474,7624
3.0,604,426
3.0,183,3256
3.0,359,1544
4.0,41,128360
4.0,45,5481
4.0,91,3840
3.0,292,4224
5.0,571,1924
4.0,149,1527
3.0,353,229
4.0,484,480
3.0,411,477
0.5,223,2694
1.5,462,1036
0.5,298,88405
4.5,73,122904
3.0,288,969
4.0,66,1127
4.0,217,590
4.0,414,40629
4.0,526,296
3.0,352,60074
3.5,525,6218
4.0,380,2991
1.0,85,1391
2.5,77,4226
3.0,19,3476
2.0,599,3882
3.0,50,176371
3.5,182,509
3.5,525,49272
4.0,227,919
4.0,261,99114
3.0,79,4005
2.0,380,103772
2.5,489,2346
3.5,318,48394
3.5,477,8607
4.5,18,73017
3.0,412,2406
5.0,159,4246
1.0,480,3955
3.5,570,4020
2.0,234,1215
3.0,19,1569
2.0,274,50147
3.0,489,6350
5.0,287,247
5.0,603,2019
0.5,567,32892
5.0,601,858
3.5,28,3275
3.0,387,3865
3.0,307,454
3.5,182,3019
5.0,199,55247
1.5,599,1515
2.0,428,3785
3.5,489,32
3.0,11,10
3.5,103,57522
3.0,448,288
3.0,446,186
3.0,567,356
1.0,584,193
2.0,414,3391
4.5,474,1343
4.5,68,72489
3.0,19,1259
2.5,18,231
5.0,275,4967
3.0,560,51084
4.0,387,52281
3.5,292,88744
4.0,490,5690
3.5,509,50872
3.0,32,357
2.0,19,485
3.0,199,3176
0.5,506,45447
4.5,221,904
4.0,474,3498
5.0,11,150
3.5,274,173
4.0,351,4023
4.5,182,3148
3.5,560,128360
4.0,151,1073
4.0,149,741
3.0,599,52885
2.5,103,72407
1.0,10,2858
3.5,249,97860
3.0,332,2011
2.0,140,5611
5.0,51,1272
2.0,353,355
4.0,555,2455
4.0,351,90353
3.0,159,5957
3.5,47,101525
3.5,596,1527
2.0,414,8972
4.0,298,2109
2.0,453,3623
1.5,414,7390
5.0,426,34405
4.0,104,6593
3.0,380,4735
3.0,234,2409
4.5,573,595
5.0,130,318
3.0,274,72998
1.5,75,2640
1.0,469,44
3.0,469,357
3.0,274,51540
1.0,453,4056
3.0,28,31116
4.0,212,87234
3.0,109,246
3.0,368,1573
2.0,19,3082
3.0,490,78544
4.0,414,176423
3.5,346,4641
4.0,496,109374
2.0,567,168418
4.0,482,2683
2.0,483,1580
5.0,430,2501
3.0,304,786
5.0,42,2423
3.0,445,111
3.0,509,3793
4.0,509,5971
4.5,562,1214
5.0,190,81834
5.0,137,912
3.5,247,5989
4.0,135,1230
4.0,199,2973
3.0,5,253
3.5,414,38038
5.0,57,913
5.0,239,475
3.0,599,3697
4.0,60,2150
3.5,599,1228
4.0,414,3148
5.0,191,272
3.0,380,616
3.0,469,1100
3.5,489,3863
3.0,89,2085
2.0,448,3401
4.0,56,733
0.5,448,8136
3.5,413,2424
4.5,484,1569
3.0,584,592
5.0,585,4239
4.0,607,2737
3.5,428,5445
4.0,365,112138
3.5,222,1201
4.0,131,608
3.5,610,58295
4.0,265,329
3.0,322,2146
3.0,292,89492
4.0,193,46578
5.0,414,3983
4.0,74,55363
3.0,590,2424
4.5,346,306
4.0,233,3147
4.0,259,153
1.5,219,4876
2.0,414,4980
2.0,234,2384
3.5,64,1639
3.0,318,136024
3.0,305,81834
3.5,280,51662
2.0,297,1620
4.0,561,2791
4.0,560,2329
3.0,476,440
4.0,305,2403
1.5,390,1097
3.0,280,56949
3.0,219,2403
1.0,294,1591
3.0,68,2353
3.5,257,370
3.0,414,60126
4.5,586,54286
3.0,57,1711
1.5,462,527
4.0,249,6539
4.0,274,44397
4.0,184,193581
5.0,435,1221
4.0,300,112183
4.0,570,5902
4.0,354,5989
4.0,274,4238
3.5,169,344
5.0,160,1277
3.5,365,216
4.0,20,5378
4.0,444,555
3.0,448,2367
4.0,217,1968
1.5,448,93563
3.5,483,59615
4.0,606,2176
4.5,36,3363
4.0,195,2268
4.0,57,2947
3.0,596,136864
2.0,514,2289
3.0,235,186
4.0,514,26375
2.5,274,34162
3.0,387,7748
2.5,599,79057
4.0,307,909
3.0,484,4776
5.0,514,80463
4.0,202,2951
5.0,43,48
4.0,610,57640
3.0,140,3623
3.0,404,236
3.0,350,832
2.5,540,1971
4.0,105,116797
2.5,213,69844
3.0,448,2405
5.0,89,122092
4.0,263,1101
3.5,177,56949
4.0,505,71535
5.0,310,6863
4.0,610,5953
4.0,594,1923
2.0,288,1673
5.0,177,6539
2.5,307,413
2.0,195,2599
4.0,425,6377
4.5,318,26713
2.0,448,135518
4.5,34,6387
4.0,202,32
3.5,414,111921
1.5,567,103384
3.5,232,1
3.0,555,1976
3.5,474,1304
2.0,204,85354
3.5,509,367
3.0,354,5378
3.0,198,2575
2.0,139,86332
4.0,330,3948
4.5,182,4157
4.0,563,588
5.0,553,296
2.0,225,1747
3.0,284,420
3.5,125,59315
5.0,122,589
4.0,274,431
4.0,292,80363
4.0,27,1584
3.0,173,110
2.0,308,47610
3.0,54,288
3.5,610,141408
4.0,325,3163
5.0,414,2401
3.5,76,5445
5.0,480,1198
4.0,365,44004
2.0,448,5420
2.0,220,71264
4.0,23,2686
2.0,552,3155
4.0,477,3450
4.0,64,2078
3.5,562,1921
1.0,373,355
2.0,131,3624
4.0,61,235
2.0,599,3524
3.0,483,5459
4.0,600,50658
3.0,91,733
5.0,290,1252
4.5,105,9010
3.5,474,2210
3.0,555,1007
3.5,7,37741
2.0,469,2987
3.5,425,4226
3.0,57,2023
3.0,286,1912
2.0,571,3021
4.0,322,1203
2.0,599,78105
4.0,553,54286
4.0,126,329
2.0,403,61132
4.0,381,44974
3.0,606,172
3.5,564,80693
4.0,381,63072
2.0,89,176621
1.0,160,10
3.0,182,2353
4.5,477,59315
4.0,161,52287
4.5,561,2502
3.5,274,6502
3.0,50,6377
3.5,600,2513
3.0,19,2
4.0,199,21
2.5,600,3988
3.5,483,2948
3.0,6,747
2.0,217,3087
2.0,480,520
4.5,339,4056
4.0,239,2167
4.0,62,67734
5.0,6,350
3.5,274,912
4.5,594,6665
3.0,599,2144
4.0,84,1104
5.0,313,968
2.0,483,115065
5.0,448,1276
2.0,480,36519
3.0,68,66097
5.0,610,68157
5.0,239,55820
3.5,82,357
4.5,573,6373
4.0,17,2762
3.0,19,2139
4.0,610,103772
4.0,47,81932
5.0,483,1203
2.5,448,99112
3.5,18,91658
4.5,137,2020
5.0,353,293
4.0,553,6796
3.5,249,76093
4.5,534,260
3.5,438,3300
3.0,600,367
4.0,57,1907
4.0,610,4896
5.0,380,48982
4.0,66,5481
3.0,19,911
3.5,599,2000
3.0,322,1206
3.5,260,3897
4.0,317,55276
4.5,561,3441
4.5,562,4621
4.0,221,2248
2.0,608,852
3.0,325,3608
4.5,89,93006
4.0,4,1288
4.0,135,3704
4.0,380,79008
4.5,187,608
4.0,381,70293
4.0,113,1086
5.0,610,2985
4.5,62,7361
5.0,294,3108
4.5,573,1089
4.0,572,1674
5.0,523,1721
3.0,181,5
3.5,380,2005
5.0,186,1301
5.0,494,3578
3.0,469,2058
3.0,232,33639
2.0,45,3248
4.0,318,58425
1.0,160,2253
3.5,166,51255
4.0,67,6377
3.0,213,2860
4.0,372,223
4.0,276,1
4.0,572,1442
2.0,380,52950
4.0,136,95
3.5,567,8636
4.0,414,5479
5.0,276,1270
2.5,513,1101
3.5,562,6868
1.0,153,1380
1.5,111,78772
3.0,298,48516
0.5,580,8494
3.0,19,368
2.0,480,4732
2.5,480,2273
3.0,414,61248
1.0,160,1909
3.5,254,1270
3.5,7,38388
2.5,499,2644
5.0,453,4995
4.0,599,80083
4.0,344,91542
3.5,525,86833
4.0,603,2747
5.0,553,5513
2.5,21,2403
3.5,474,616
5.0,27,745
2.0,115,2694
1.0,160,181
4.0,232,55276
3.0,561,44191
5.0,587,1711
3.0,414,2694
5.0,448,4327
3.0,19,1407
5.0,30,79132
5.0,356,61323
3.0,474,47970
2.5,226,208
2.5,139,54259
0.5,22,52281
5.0,432,3949
5.0,63,8874
2.5,271,6502
3.0,482,7153
3.0,64,5679
4.0,198,1580
1.0,599,26686
2.0,222,101531
3.0,68,2890
4.5,430,6365
4.0,599,480
4.0,141,4886
2.0,361,1721
0.5,298,8814
3.0,217,2406
2.5,599,42738
4.0,191,94
4.0,312,1358
4.0,288,1960
3.0,560,5816
4.0,560,48516
2.0,57,1769
4.0,563,5618
4.0,51,2167
3.0,57,880
2.0,330,3977
4.0,414,179817
4.0,480,34271
3.0,474,1643
5.0,32,593
4.0,414,4890
4.0,119,6365
4.0,129,3421
2.5,21,139915
4.5,21,33004
3.5,561,164179
3.0,28,67534
4.0,608,1566
4.5,249,103335
3.0,178,480
2.0,555,2496
1.0,480,3300
4.0,16,50
3.5,68,40732
3.0,605,51834
4.5,357,39
1.5,18,37386
5.0,165,5952
4.0,177,3418
4.0,62,86332
2.0,19,2733
3.5,246,6016
4.0,290,3559
1.5,139,59615
4.0,312,671
2.0,602,597
4.0,140,1589
4.5,339,37741
3.5,560,6218
2.0,289,1101
3.0,82,595
4.5,222,81932
4.0,474,4164
3.5,318,8958
4.5,390,4014
4.0,105,1172
3.0,610,104241
3.0,558,5294
3.0,109,290
1.0,365,541
4.0,599,2951
5.0,424,136469
5.0,325,2239
5.0,45,6539
4.0,100,933
5.0,107,150
5.0,338,1203
2.5,230,1608
5.0,577,1250
5.0,486,293
2.0,489,2690
4.0,184,105653
1.5,274,43679
2.0,448,82852
4.0,414,1812
2.0,294,170
4.0,105,924
2.0,518,1380
2.5,226,5816
3.0,602,339
4.0,119,6377
2.0,73,8970
4.0,210,7810
3.0,438,4370
4.0,552,4019
2.0,41,1089
5.0,480,1225
4.0,170,553
4.0,474,6936
2.5,599,2393
3.5,318,6378
4.0,414,125
2.5,517,745
4.0,414,1391
4.0,326,68157
2.0,307,4642
1.5,448,5673
4.0,150,25
4.5,221,8228
5.0,414,2872
4.0,186,3409
0.5,298,2724
4.0,344,86332
5.0,103,16
4.0,560,5669
4.5,166,44191
3.5,610,42718
5.0,263,1223
3.5,21,168248
4.0,63,1201
2.0,45,2108
4.0,414,3175
4.5,563,134393
4.0,274,51935
3.5,47,97921
4.0,582,68157
1.5,177,4719
3.0,6,867
4.5,221,1247
4.0,534,596
3.5,491,4246
4.5,282,1213
5.0,55,3275
2.0,217,38
3.5,563,92259
2.5,34,1682
5.0,202,1267
3.0,414,27822
